country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Egypt, Arab Rep.",EGY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.03570557,70.36794281,65.58682251,51.60063553,51.60012436,60.99180603,68.03048706,75.12869263,92.32979584,101.2181397,107.4189224,118.6961212,142.7594147,142.5976868,158.2058106,173.5194397,145.2776947,107.9884796,120.223259,145.3107605,150.9065552,,
Euro area,EMU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.723449,1792.236433,1996.315836,2501.294516,2860.103306,2977.440783,3146.516346,3568.72802,4030.371052,3964.262782,3849.012276,4113.205221,3836.497142,4018.382566,4105.85219,3528.295606,3599.773474,3785.615333,4080.687107,4019.358509,4295.768614,,
Eritrea,ERI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1751833,13.99944115,14.81886864,18.62379265,21.77468681,20.60617447,22.32007217,18.39959717,19.69238472,22.65766335,24.89262009,33.60342789,26.20994949,29.74279785,31.7911644,26.84279633,22.72893143,20.89326668,24.03133392,25.25788498,23.98132896,,
Spain,ESP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.283997,1045.050659,1174.579346,1640.917847,1924.270874,2060.321777,2242.158936,2606.277832,2995.186035,2937.718262,2789.637207,2908.920166,2590.225342,2629.476318,2679.515381,2349.119873,2376.622803,2524.696777,2741.397949,2712.509033,2900.645264,,
Estonia,EST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7131348,214.7041473,250.4802094,349.0580444,455.0681152,524.6801148,600.5078735,832.7330933,1038.562256,963.0196533,926.4541626,1015.968262,1013.314209,1144.646851,1287.76123,1156.202881,1226.085938,1350.126465,1553.433594,1598.837524,1787.866577,2035.619995,
Ethiopia,ETH,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31966591,5.54697561,5.19038343,5.76164436,5.79775095,6.55709887,8.53116226,11.78915215,13.22203732,15.36375141,16.40672684,14.83500671,20.28753662,19.53577042,21.90294838,23.53430557,24.67317772,24.51061249,23.84538269,26.22917175,28.69671059,,
European Union,EUU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.371086,1474.863187,1651.161141,2071.352497,2374.271305,2486.218663,2636.147109,3008.250641,3417.970338,3341.842829,3267.041854,3522.560081,3297.25251,3463.498736,3537.103119,3042.739199,3108.914204,3279.867188,3538.806111,3489.785364,3734.491392,,
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.28324263,39.90475315,34.61363188,39.07992411,45.76426769,52.87886156,69.08547641,81.65763156,93.25393014,93.99166575,100.6412645,100.7672257,104.1903627,104.8243534,103.4794391,88.7790835,78.70418979,79.88681013,73.12201231,72.83072734,75.61640583,,
Finland,FIN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.741821,1810.392822,2059.307373,2613.828613,3044.125244,3236.865234,3414.938965,3918.660156,4486.360352,4349.928223,4251.591309,4717.57373,4573.292969,4892.196777,4922.649902,4128.400879,4108.926758,4235.952148,4521.502441,4460.109375,4726.141602,,
Fiji,FJI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.03528595,62.10351181,70.07132721,86.89743042,111.04245,121.2350922,127.4284439,141.433609,135.5037689,121.8430023,128.3963776,141.6560364,154.2161713,159.0212402,178.7059937,169.7298126,176.0686188,185.6439209,215.8404083,228.3589478,186.3637695,,
France,FRA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.853027,2192.71582,2449.758301,3006.305908,3458.627441,3575.025146,3811.551758,4312.310547,4807.374512,4737.578125,4592.383301,4931.87793,4644.595703,4888.469727,4978.55957,4199.065918,4262.223633,4411.711426,4668.880859,4508.341309,4768.727051,,
Faroe Islands,FRO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.9635925,181.9655304,170.6489563,209.7418518,259.0256958,399.6094055,246.3755188,259.4707947,290.119812,325.8373413,361.8036499,377.4903565,370.9263916,353.2251282,343.0076294,359.7853699,396.6298218,405.3284607,422.4463806,420.5794983,424.8387451,,
Gabon,GAB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.3315811,121.067276,132.2174835,166.8857422,182.6153565,190.2705078,212.6170044,254.2019348,271.5088501,283.0319214,207.9378357,262.7745667,226.3252716,262.7824402,234.4215241,188.4241791,208.9052429,193.9759216,211.2257233,208.2883453,228.9761353,,
United Kingdom,GBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.170898,2059.789795,2319.352783,2791.49292,3372.890869,3547.071777,3866.883301,4375.725098,4306.849609,3923.022217,3965.86499,4208.654297,4253.501953,4317.120605,4714.297852,4446.996094,4037.808105,3930.33667,4227.650391,4265.201172,4926.631348,5634.182129,
Georgia,GEO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.03225327,57.25419617,67.17492676,82.01243591,106.8665619,134.3929901,154.4862824,199.057312,286.31427,274.6847229,289.5420837,316.8233032,348.7668762,357.9101563,369.1384277,294.3503113,321.0837097,303.9432373,331.866333,308.5666504,320.0052185,,
Ghana,GHA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.27483559,19.207201,19.75684166,23.23123741,25.61305428,39.75449371,45.96789932,54.75647736,61.90890884,61.81399536,71.61212158,95.87026215,83.48943329,104.8143082,78.03632355,77.74266815,64.43041229,65.5715332,74.12649536,73.52350616,84.97839355,,
Gibraltar,GIB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.00282097,22.04348946,25.15307426,25.93502045,26.7606411,19.94359016,16.35091019,22.80706406,23.25375366,24.00493622,22.87328911,24.42393684,23.99205208,26.22439003,37.08630371,43.94221878,38.88357544,33.02272034,35.30638123,42.68258286,46.84191895,,
"Gambia, The",GMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.73692703,38.21402359,36.57312012,28.66201591,32.3373642,33.33732224,33.49129486,35.92889786,39.97063065,34.4699173,32.81699753,30.82727623,29.30704689,25.33724403,17.14346313,19.42744446,20.47114944,21.2003746,22.84936142,22.83255005,18.58098984,,
Guinea-Bissau,GNB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.44510841,22.01342964,21.1406002,24.74531746,32.32466507,33.62273788,32.72365952,37.87835693,45.07809067,40.50091171,37.55819321,44.70295334,37.72527695,46.01106644,64.91837311,52.38645935,56.52604294,54.74217224,59.61203003,61.00823593,61.43194199,,
Equatorial Guinea,GNQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.30750656,51.28172302,64.46366119,94.39232635,119.8499222,142.00914,169.3204193,216.741745,364.5183716,266.5795898,271.0664368,289.8736267,237.0017242,330.9539185,368.5191345,285.3815002,252.6707459,248.9276123,270.5648499,222.7387085,236.6204529,,
Greece,GRC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.4104004,1004.81543,1168.824097,1566.40979,1782.695923,1935.267578,2052.875488,2426.759521,2840.508545,2809.05957,2564.369385,2338.915039,1948.248535,1832.029663,1700.494385,1481.419678,1513.259033,1509.784546,1603.077881,1569.029053,1675.117065,,
Grenada,GRD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.3835144,271.16745,308.3371582,287.2850647,293.6029053,324.5572205,321.8266296,355.6637268,395.5068054,370.0471497,366.4102783,393.2111206,401.8450623,405.3950195,368.8138428,389.3938294,392.7798157,433.4851379,438.918396,487.6029053,491.0820618,,
Greenland,GRL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3463974,99.68914795,107.2444,112.980011,121.7346649,131.9634552,148.5431976,158.3769379,175.1161499,168.8553314,174.7947388,190.7144928,200.3355408,198.3376617,216.795044,233.4156647,246.1173096,265.1839905,265.747345,278.5489807,289.1265564,,
Guam,GUM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.85141754,60.46850204,65.32598114,68.42656708,74.88806915,85.49252319,98.42082214,125.8489609,138.7843933,150.3843994,162.9921722,186.5948181,202.51857,212.0263519,216.9332428,228.0209503,237.3030548,268.69104,298.9507446,319.3625794,378.0621643,,
High income,HIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.613119,2480.663653,2684.084797,3050.615089,3355.518394,3537.040166,3729.625506,4043.755889,4332.161141,4394.145395,4534.157451,4874.076665,4885.924848,4911.716322,5059.455235,4887.01827,5044.81546,5220.109257,5479.400677,5704.47105,6180.350729,,
"Hong Kong SAR, China",HKG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.67149353,66.35316467,69.90351105,78.74036407,82.34390259,96.74766541,110.8378906,126.1158905,147.416153,158.5394898,163.5370483,180.5815735,182.4237213,175.01651,171.3048096,168.9259338,176.9731598,168.3921814,177.6466675,184.0391846,212.6973114,253.918045,
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.51536473,16.60717175,17.42921912,19.98137885,22.94048338,25.94845348,29.98338051,34.71404807,39.05897426,39.41551735,40.87445035,46.1183399,45.31117909,49.10485754,49.46702417,48.24026687,46.19874437,45.41487895,45.44466315,45.57557116,47.62902245,,
Croatia,HRV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0621338,388.3248901,386.4440918,512.1520996,634.6203003,727.1310425,816.0170288,1041.034424,1258.872437,1187.545288,1126.373657,1132.498901,1029.971191,889.944519,909.3716431,795.5083673,840.9012145,902.6252461,1024.624189,1040.085693,1094.532837,,
Haiti,HTI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15130806,27.21361732,22.22666931,18.49892044,23.90322304,25.11820602,28.96251106,37.40650558,40.25810623,41.22427368,55.5110321,76.81674194,74.79749298,59.15798187,64.86157227,68.24273682,59.83052063,53.57900788,62.0178251,49.08564227,44.1798359,,
Hungary,HUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.1085815,359.6974793,473.1278381,682.8656616,798.4536133,895.2033081,893.2030029,1003.258179,1117.202271,943.6876831,983.1108398,1063.432251,961.1383667,990.6311646,1006.156494,870.5194092,914.1933594,984.40802,1079.839355,1053.723633,1163.246826,,
IBRD only,IBD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.80899359,78.76000021,77.35641433,85.76544632,99.78054543,117.7088291,136.9216161,165.403829,199.2877768,204.3497489,235.2614713,271.4602101,288.8444991,308.3289366,314.7942912,298.5663638,294.4336348,324.6359664,340.5333367,352.9285666,362.3392161,,
IDA & IBRD total,IBT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.92643712,65.41719097,64.16844778,71.48240117,82.82816738,97.37496643,113.0918176,135.7246409,162.5622826,165.9319749,189.590025,217.6412704,230.6931861,246.7157652,251.5964823,238.5478495,235.1395717,256.6131912,267.7173224,276.2467935,282.9755952,,
IDA total,IDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.07290358,16.5079649,17.32420815,21.13591521,23.83386581,27.5130666,32.29685011,36.44360621,41.28887579,40.70164611,44.08649867,48.39921659,50.18166024,54.66531963,56.89820492,55.82098597,53.43945475,52.25847866,51.88043197,52.26008578,54.66751557,,
IDA blend,IDB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18303511,18.2236901,18.57416437,26.27708263,29.23676695,35.13500468,42.81634139,46.61355455,51.57002673,47.28133504,53.17467212,57.65037488,62.88988213,69.02080541,72.59471548,69.130382,64.26542752,61.52414061,59.42349079,59.58736412,61.36910191,,
Indonesia,IDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.53566933,17.0277462,19.14863396,25.73569489,26.21132469,34.40548706,44.80917358,56.52228165,59.79582214,62.98189545,86.36213684,108.0318604,106.9016342,103.3793182,103.0588379,97.16175842,107.5287094,111.5139618,111.9118729,120.5895844,132.9633331,,
IDA only,IDX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00314336,15.63420288,16.70396364,18.58021702,21.14592195,23.71853486,27.05800461,31.37305687,36.15090258,37.40440788,39.39057172,43.61101005,43.60411672,47.07048884,48.61855646,48.82616424,47.60946664,47.34171681,47.88882032,48.39219906,51.13779604,,
Isle of Man,IMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.44899559,19.72481918,20.14343643,21.88180733,24.91808891,27.49860001,29.38866425,35.66086578,37.69172668,38.11827087,44.89941788,48.32049179,48.61182785,55.67115021,56.56586456,58.35064697,59.96335602,56.89699936,57.70291901,60.66871643,56.62868881,,
Not classified,INX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.837402,1823.734741,2200.357422,2910.932129,3483.160645,3938.191162,4147.132324,4858.64502,5638.779297,5502.887695,5133.455078,5558.296875,5222.044922,5328.579102,5329.980469,4561.38916,4709.168457,5010.256348,5484.221191,5430.99707,6092.176758,6700.178711,
"Iran, Islamic Rep.",IRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.95653534,94.29735565,105.7046814,116.9039154,142.1769104,173.7969208,197.7808991,245.0089722,297.5087585,364.4345093,436.1362915,518.84021,513.454895,408.3304443,375.284668,369.989563,437.6725159,462.2135925,462.6940308,450.5970154,573.40448,,
Iraq,IRQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.67431259,50.5264473,50.43411255,54.59182739,96.28826141,136.7442932,138.9161835,143.1274109,160.1351013,173.1930389,186.4440155,178.5784149,147.7589417,142.0034638,203.1660919,226.6874542,239.5789185,202.3096771,,
Iceland,ISL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2853.728271,2526.901123,3044.794678,3837.097168,4411.334473,5076.371582,4915.054688,5800.042969,4746.686523,3620.835938,3612.051514,3910.575439,3759.893555,4068.558838,4487.530273,4269.933594,5015.73291,5944.97168,6233.915527,5865.231445,5636.935059,6636.001953,
Israel,ISR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.620361,1514.768555,1361.949829,1389.938477,1443.157104,1512.270996,1558.285889,1772.585938,2128.545166,2036.264771,2240.439453,2445.981445,2410.146484,2681.192139,2816.117676,2660.699707,2801.224854,3093.885742,3219.688965,3454.468018,3867.404541,,
Italy,ITA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.239624,1586.657104,1762.537598,2163.025391,2565.627441,2677.552246,2832.697754,3092.558838,3504.111572,3337.750732,3217.682861,3392.012695,3086.303223,3149.242676,3154.275879,2675.671631,2699.73291,2809.721436,3002.76123,2910.62793,3057.04248,3351.47876,
Jamaica,JAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5874023,180.5921783,174.8167267,150.1188965,183.4915619,190.9417572,186.6435547,252.1128388,283.7284241,229.1301422,256.0642395,275.5392456,262.0988159,254.8423462,257.846344,285.59729,286.3452148,324.2245178,333.8786926,343.0619202,325.7205505,,
Jordan,JOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.2351074,171.8250732,175.384613,172.2494659,186.106369,196.4689789,199.648819,219.4053192,289.9857788,333.8076782,319.841095,338.3460999,342.9404297,320.8673096,306.806427,303.2345276,286.503479,323.5533752,322.124176,314.8845215,298.6446228,,
Japan,JPN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2756.243164,2492.459717,2415.816162,2653.749268,2887.937988,2895.206543,2765.587891,2783.259521,3225.263184,3698.760498,4074.339844,5106.898438,5235.416016,4357.681152,4121.529785,3754.916992,4199.713379,4148.374512,4287.996094,4378.774902,4388.095703,,
Kazakhstan,KAZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9469223,50.31726837,58.05897141,74.46767426,110.7313538,142.3589935,173.9719086,177.0726013,251.2476654,245.9894104,243.638916,297.23526,369.3800659,363.2746277,374.3919678,314.3294067,259.8743591,278.0074463,272.6035461,270.0130615,341.5420837,,
Kenya,KEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.40411377,22.14061928,22.33303261,25.71190262,27.75096512,31.13827515,41.07886505,50.38684845,55.4166069,55.28591537,58.93074799,57.18780136,64.72195435,67.89151001,73.19489288,71.3065033,74.26567078,66.80448151,75.6592865,86.06783295,83.39618683,,
Kyrgyz Republic,KGZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25433254,13.11245251,14.66923332,22.03638458,26.71186638,35.29496002,44.89822769,49.78473282,62.74322128,59.76173019,60.76480103,79.33475494,99.80106354,104.9997177,94.50258636,80.71762848,72.59329224,77.84234619,66.58773804,63.05092621,63.69342041,,
Cambodia,KHM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.78130531,22.66413116,24.67282104,25.30601883,29.03012466,32.52131653,33.02656555,30.92131042,49.00638199,55.72327423,54.09758377,66.05435944,69.01600647,72.11994934,73.5883255,72.51950836,78.35865784,80.16951752,94.20539856,115.2595367,115.7646408,,
Kiribati,KIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4545517,85.93522644,93.07328796,101.993866,131.9481049,131.600174,127.1688232,148.0867462,190.7819214,168.1085053,132.9489746,141.8379822,146.7630463,154.7492981,155.0327454,117.2412491,126.6449661,166.0411682,191.5933075,163.1038818,166.6177216,,
St. Kitts and Nevis,KNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.5689087,438.0617371,462.6293945,480.2297974,488.8283691,553.5333252,684.9520264,703.309021,875.1099243,865.8463745,856.6733398,907.031311,867.3771362,924.614624,947.6332398,1026.508057,1144.535645,1167.661011,1103.173706,1204.340942,1104.942139,,
"Korea, Rep.",KOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.2229004,515.2896729,551.8421631,653.9033814,728.8064575,901.3057861,1083.067993,1243.669189,1170.36853,1123.074341,1386.41272,1531.490356,1579.108032,1709.355713,1901.011963,1912.590698,2020.908203,2239.320313,2518.730225,2595.223389,2642.414307,3031.182373,
Kuwait,KWT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.5625305,558.3242798,581.9777222,628.847168,650.5830689,727.7044067,782.6422119,881.1036987,1069.662598,1025.880737,1050.421265,1143.137939,1196.207153,1188.282837,1260.875244,1235.618896,1278.632446,1361.482788,1660.98645,1643.569702,1532.560181,,
Latin America & Caribbean (excluding high income),LAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.29605,268.2084239,229.9228374,240.6581079,272.7105752,330.7947592,386.1392524,461.9373784,530.8067963,525.4517436,624.4503292,710.3451354,705.398758,734.69357,740.158771,655.103864,614.8147527,706.3577665,656.5809759,645.6484478,582.1002992,,
Lao PDR,LAO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.10407162,14.47130299,12.91643047,17.61871719,16.27066612,17.37983894,19.28023911,24.81284904,26.80659485,35.78236008,34.58347702,27.16216469,32.51623917,43.56784058,45.61304092,52.15144348,54.51382828,61.60005188,57.35622025,67.81835938,68.29194641,,
Lebanon,LBN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.5579224,417.7819214,393.2247925,375.0754089,369.9836426,349.5018616,404.0964966,441.8590393,465.74646,501.0127564,572.420166,647.1702271,595.3667603,583.4765015,576.6546021,578.645813,647.5651856,677.3743897,745.1454468,731.6715698,994.4899902,,
Liberia,LBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.80886555,10.65423679,8.94630146,8.45924568,26.28619003,28.07880402,27.27500725,40.01174545,39.94613266,42.61408234,43.90929031,52.78616333,54.16405106,57.03699493,62.92842484,71.16944885,68.2051239,68.9161911,65.74718475,52.09077454,56.70612335,,
Libya,LBY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.3153076,261.9629517,185.1968536,192.3547516,202.5708923,210.6266785,231.3844299,269.9493408,312.4657288,342.5540161,380.9290161,312.8485413,,,,,,,,,,,
St. Lucia,LCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.2585754,284.4153137,299.5059509,317.1377869,309.4220886,333.5027466,390.3429871,440.2225952,430.8215637,432.548584,438.1661987,470.9049683,463.8224793,492.2356567,477.4777222,471.6242981,519.4332275,525.5674439,513.0047607,514.1644287,607.7525024,,
Latin America & Caribbean,LCN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.7577097,279.0436868,237.9432666,246.3762839,280.4371642,337.7308435,401.333165,478.7231255,548.8056463,552.210539,650.422552,725.7895702,727.5339025,751.8209139,756.4371568,668.8071912,628.4694242,719.0055857,668.4810918,655.1440075,594.3923457,,
