country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Europe & Central Asia,ECS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.96905926,26.5540913,26.25671961,26.48434836,26.6222267,26.39615349,26.77058761,26.79990325,26.78434263,26.41156717,26.67894432,27.15375704,27.38653741,27.44976554,27.3615909,27.33520897,27.00558531,27.13207444,26.92300796,26.95806725,24.45661605,,
Ecuador,ECU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.36405182,64.60045624,67.35990143,68.77429199,67.69644165,69.31671143,67.18495941,61.20627594,60.52032089,57.76110077,51.97444916,52.46224594,48.96629715,43.60037994,38.60938644,42.20384598,39.14382172,38.68684006,37.20939255,38.12518692,41.21180344,,
"Egypt, Arab Rep.",EGY,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81281281,65.77965546,65.53860474,67.21897888,66.42459106,66.48487854,62.40778351,62.6199379,64.24919891,63.34403229,66.42754364,65.58146667,70.91378021,70.57222748,69.08998871,68.55438995,68.12286377,68.712883,70.87648773,70.75856781,66.95246124,,
Euro area,EMU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.73553316,25.41888478,25.50278103,25.76994884,26.25897898,26.11493426,26.76761716,26.88311626,26.55034852,26.09652605,26.13455193,26.71752402,27.04171774,26.85352848,26.82573819,26.49849528,25.84755891,25.77033527,25.71993536,25.89918539,23.93102423,,
Eritrea,ERI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.76799011,55.92797852,46.02207565,38.93305588,35.13972092,35.23891449,34.71750641,44.09306335,33.42354202,46.11647034,49.40818787,37.06452942,52.96609497,49.11730957,52.64691925,42.14125443,56.4591713,40.93974686,48.89567566,43.19180298,45.24956131,,
Spain,ESP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.36215591,28.6888237,28.6777668,28.89610291,28.65038681,28.44458199,27.90028,27.69695282,26.7159977,24.92775345,25.55512619,26.51604462,27.89189529,28.99343109,29.73562431,28.68404579,28.44684219,29.49172592,29.77552605,29.38731384,26.73799324,,
Estonia,EST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.19278908,21.99961662,23.87482071,23.718853,25.42440605,25.53191566,24.6132431,24.40366936,23.35858536,22.4635334,23.99699593,23.5857811,23.47875977,24.49248695,25.25321198,25.37296867,25.41050148,26.48121452,26.38665771,25.58628654,22.90851212,,
Ethiopia,ETH,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.51675034,40.25794983,43.13770294,39.34571838,39.62668991,35.61906815,42.51520157,39.9972496,41.2253952,46.90293884,48.2890625,53.94320297,48.55955124,49.74310303,58.84427643,56.48738098,54.76727295,39.70265961,40.65381622,43.24882889,37.31850815,,
European Union,EUU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.23481476,25.02543094,25.06190185,25.27496149,25.79785549,25.63776059,26.21615258,26.3104703,26.02343168,25.60076837,25.62504755,26.04236213,26.33660329,26.10376596,26.11659286,25.86406934,25.29392958,25.18934792,25.06975472,25.21772512,23.33875276,,
Fragile and conflict affected situations,FCS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.00513892,56.80382593,56.74877705,57.37247097,52.93243429,54.46209528,51.99890906,53.20298492,56.79480946,58.76996679,58.63156147,57.11907771,58.93069376,61.2359158,62.6820155,62.23254395,62.2095788,57.12273603,57.53737905,58.0128031,57.42910199,,
Finland,FIN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.26508522,23.77337837,23.16973114,22.68162537,22.15999985,22.19061852,21.25458336,21.37723541,21.17243195,20.969347,21.44969559,20.82776833,20.19279671,20.53725815,20.44188309,21.43538284,22.16519737,21.98470497,21.43918419,19.80098534,18.65169144,,
Fiji,FJI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.30572891,18.61189842,17.39832497,18.15503883,18.29717064,17.07181549,21.38612556,24.19896698,24.14661598,31.16548538,29.79324532,34.98524475,34.65882111,36.53220749,34.59520721,34.33353424,33.00947952,31.44372368,28.8622303,27.40017128,28.30517006,,
France,FRA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.27091599,27.24163246,26.9980011,27.36457825,27.35442543,27.45205688,28.72660065,28.903368,29.37354279,29.32034683,29.55671692,29.79463768,29.7090435,29.6974411,29.66733551,27.73496437,24.98897552,24.28116608,24.21781349,24.83536911,23.28095627,,
Faroe Islands,FRO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30324078,5.26111746,5.88303232,5.29236698,4.68079567,3.42156267,5.38780069,4.97657299,4.41952467,4.06080008,3.5194366,3.31154537,3.1787641,2.72659135,2.62576008,2.62737823,2.39529157,2.49989533,2.40970683,2.61459732,2.49703097,,
Gabon,GAB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.21179581,58.56294632,62.29167175,57.72314072,57.59634399,60.09337616,58.94710541,58.22086334,59.84169006,58.31868744,35.30841446,36.92001724,38.26752853,35.45914078,39.11923599,40.26911926,34.61645889,36.10660172,40.17887497,39.1208992,33.78820419,,
United Kingdom,GBR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.41359138,21.93667984,20.30352592,21.30098724,19.54393005,18.57931137,18.45210457,18.23818779,18.60661507,18.96520042,19.11805153,19.11201859,19.36975479,19.58434677,19.54077911,19.60447311,19.12020683,19.62010193,19.89193344,19.75936127,16.29167366,,
Georgia,GEO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.43177032,77.25147247,77.79632568,79.91513062,80.53855896,80.82901764,78.74306488,78.59892273,71.73912811,73.14867401,75.05050659,79.13809967,77.13372803,73.42502594,69.91870117,61.88963699,61.10200119,60.40447235,60.00317764,58.65616989,57.8290062,,
Ghana,GHA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.20709229,53.57292938,61.33979034,58.34676743,55.58535767,44.49407578,45.14006424,44.7267952,43.68022537,38.65871811,34.35580063,40.45218658,42.36970901,42.9764061,49.23330307,39.98604202,48.84697342,54.12021637,49.55074692,47.89644241,41.08211899,,
Gibraltar,GIB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.78481293,63.81807709,59.78637314,62.92027283,69.89244843,70.58327484,71.55949402,72.55039215,71.75930023,73.27520752,69.98807526,60.63142776,63.3356781,63.30140686,68.72945404,69.14717102,60.46853638,75.16259003,72.6920929,66.67956543,53.46975327,,
"Gambia, The",GMB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.41714859,16.28715324,16.54356575,15.95650768,14.78163528,16.27359009,17.81791687,20.06118393,21.70170593,22.4592514,23.61209106,24.36156654,24.51768875,26.2942524,36.2204895,33.61743927,32.90965652,31.68758965,29.53679085,31.71093369,36.92744064,,
Guinea-Bissau,GNB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1423645,43.65182877,42.65742874,38.29586029,34.39330673,37.049263,39.99863052,36.28025818,40.47294235,39.31511688,41.78113556,40.03804779,63.29792023,68.0993042,57.94044113,69.92347717,67.4863739,71.71472168,67.00587463,68.29304504,67.50775146,,
Equatorial Guinea,GNQ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94787598,81.80191803,87.67033386,86.69643402,87.21877289,83.10279846,77.26821899,75.99729156,81.20322418,62.20119476,70.69765472,69.61488342,55.1359787,76.03075409,78.16775513,79.73846436,76.72085571,77.93711853,77.52587891,77.85042572,76.14234924,,
Greece,GRC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.37356949,36.79361725,39.54231262,40.13594055,41.37539673,39.16576385,38.39123154,36.66303635,34.66462708,31.67104912,31.07613182,34.11079407,36.25056458,37.78556824,41.82105255,40.72279739,48.34582138,47.65884399,47.70192719,51.10737228,45.87659073,,
Grenada,GRD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.76615906,60.34007645,54.82457352,57.74961472,50.78053284,52.23836517,56.79021835,59.53723907,59.35588837,58.68644714,60.82925415,58.3645668,58.88639832,59.27399826,55.79725647,58.04141998,59.9392662,59.25809479,59.04360199,58.51715851,60.01170731,,
Greenland,GRL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.86061096,65.45026398,65.50615692,64.23288727,64.60440826,67.06768036,64.24184418,65.05258179,64.00728607,60.63448715,63.67877579,63.3135643,62.61981201,58.99892807,59.20524597,60.390522,60.66624832,63.07293701,62.30887985,60.70773697,60.73390961,,
Guam,GUM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.75164032,45.93526077,43.81148529,41.80724335,40.37705612,38.17235565,38.36194992,35.85983276,38.39974594,35.70731354,37.7699585,37.84277344,42.28037643,41.25961685,39.08171844,36.64801025,32.53943253,31.34976578,36.66504669,37.86107635,25.51818085,,
High income,HIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53305266,40.56944722,40.75175661,40.28608385,39.59808862,39.54573051,39.5924779,39.16249806,38.11648773,37.66876154,37.53731872,36.78417786,37.2664939,37.38059646,37.01731864,37.71464552,37.77238893,37.88779153,37.6875229,37.78751297,34.23450627,,
"Hong Kong SAR, China",HKG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.99341965,56.13752747,55.0467453,52.55166245,54.48573303,52.58927155,53.18813705,52.94241714,54.25917816,47.56278229,50.10340881,49.57762146,53.85295486,53.52210999,53.40188217,55.58289337,54.92179871,55.57439041,57.62812805,58.03377151,56.29788589,57.50499344,
Heavily indebted poor countries (HIPC),HPC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.11385639,57.25582844,58.89004528,58.10189668,55.95003128,53.22509233,52.64049711,53.57979964,53.60032197,50.20694661,49.9597492,49.34209818,48.54236857,49.9440984,49.33860871,49.12512342,49.54974304,48.26815968,46.07337828,46.70198132,44.10223532,,
Croatia,HRV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97478962,17.80026817,20.98830986,18.66981697,20.18115997,15.01112747,15.34054661,13.56823254,16.16957092,17.1697731,16.59097862,18.02869415,17.34779549,14.94449425,15.95567322,16.88346831,17.14746297,17.14684514,17.54514057,18.44828796,18.11796951,,
Haiti,HTI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.69159317,47.60055923,50.88784409,51.00587082,49.49686432,49.3351593,46.45662308,43.37880325,42.02284622,42.54766083,35.98209,28.18361664,31.03732109,40.0238266,34.69729233,38.06922913,39.5484848,53.87294422,46.93829012,47.32492322,56.85890915,,
Hungary,HUN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1536808,33.0977478,30.75987434,30.01810646,30.37527466,29.84217072,29.64626694,32.21142578,32.2533226,32.01831818,33.3744278,33.78292847,35.15967178,33.79019547,33.27833557,32.21472168,32.28891754,31.56020737,30.79599953,31.69131279,28.89747047,,
IBRD only,IBD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.50611739,57.47121253,57.15157063,55.93131573,54.89363118,54.3508268,52.540332,51.2851432,49.42646854,48.38833823,48.25317704,47.42088663,46.77464152,46.20126543,45.50859681,44.74065809,45.91690428,45.9285695,45.87054862,45.89758447,44.15677841,,
IDA & IBRD total,IBT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.66141252,57.58228946,57.30338169,56.35919368,55.21179329,54.694944,53.09366255,51.91454217,50.16883764,49.0658688,48.93435936,48.08061199,47.40886286,46.88168395,46.23926954,45.58020477,46.67652015,46.55498258,46.39176192,46.41031054,44.72291415,,
IDA total,IDA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.27992601,59.51625841,59.70005335,62.4470871,59.81866238,59.71914528,60.97943197,61.36585173,61.88751817,60.05358026,60.4387298,59.78427611,58.77752458,58.88264884,58.73743305,59.30930996,59.56298254,58.30437402,56.59178284,56.58714927,55.59075796,,
IDA blend,IDB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.79451666,62.71432533,62.29195665,69.43578328,65.37424151,67.10651444,70.32840576,70.05355194,70.03093097,69.58245486,69.22131412,68.1207334,65.73973059,64.59018016,63.97271747,64.59988146,65.22224218,64.33681914,61.87209917,60.09290037,60.14013968,,
Indonesia,IDN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.40991211,59.5145607,64.58784485,62.37353897,62.73160934,69.45800781,66.92236328,62.26915359,63.59497452,63.25576401,75.45695496,75.5667572,72.71173859,70.38718414,64.48091888,59.91054153,53.94568253,52.83429337,50.91791916,50.50718689,44.44944,,
IDA only,IDX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.75953024,57.6292402,58.27917507,57.57602098,56.03580005,54.33377386,53.72426441,55.05479546,56.18145495,54.1140164,54.40765041,54.06655629,53.59337771,54.46881972,54.62556035,55.38416658,55.45943036,54.15031163,53.12742654,54.31108889,52.71985447,,
Isle of Man,IMN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.63829041,78.79404449,79.3826828,79.76470184,79.78323364,78.34146881,78.05872345,77.58825684,75.50202179,73.37129974,72.82317352,70.25712585,71.06796265,76.65864563,75.58837128,73.64810944,72.51978302,66.46324158,65.24591064,65.64927673,62.36386108,,
Not classified,INX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.48553467,21.56137848,21.00878525,21.23682404,21.08354568,21.13214874,22.17467117,20.7666111,20.67852402,22.92829323,23.82224655,28.10568619,28.25457001,29.40829468,28.99466705,27.99103355,27.27870941,27.02087593,25.87392616,25.37178612,21.17391396,21.60273933,
"Iran, Islamic Rep.",IRN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.29024887,61.7326355,60.73615265,60.59363937,63.56676102,63.12947464,58.32279587,60.17312241,62.9222908,63.34778976,67.64321136,66.64270782,65.69026947,61.50859451,49.6274147,49.14280701,54.06715012,53.45463562,54.05139923,50.48118973,46.09437561,,
Iraq,IRQ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.66624451,29.07125664,30.27173042,33.5848465,30.61043167,21.55922699,22.41641998,26.12301254,25.15662384,61.75954819,58.60850906,62.16714859,76.48974609,77.81134033,58.05634689,51.36449432,50.09696198,44.79571915,,
Iceland,ISL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.22292519,17.28614807,18.62097931,18.72434235,19.05082893,18.99815941,18.41726875,17.98240089,17.78685379,18.36162567,20.13939667,19.99360847,20.07930756,19.76710892,19.50592232,19.19012451,18.49123573,18.13736916,17.61869621,17.20323563,16.69745827,16.49799538,
Israel,ISR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.56970596,35.3123703,33.76769257,35.47399521,35.9628067,38.02627563,36.24098969,38.10840607,37.32370758,37.47961807,35.90649796,36.06481934,35.98134995,35.19377518,35.53480148,35.17883301,35.34524918,34.74069977,33.94911957,33.42359161,28.00754738,,
Italy,ITA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36185455,25.37805939,25.04142189,24.66634941,23.7559967,22.5114212,22.24953461,22.51229286,22.32471275,21.69487953,21.5464077,22.98721886,24.12318802,24.24148178,24.57506752,25.56458092,25.5989666,26.26462364,26.13889122,26.25528145,23.9231205,,
Jamaica,JAM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2911644,52.92988205,41.12428284,50.78744888,46.69748306,49.49801254,50.85507965,48.10862732,45.79704285,40.28723907,40.28166962,38.62008667,39.79473495,38.99633408,39.32258987,35.32678604,34.83057022,32.4526329,33.33992004,33.15884399,30.47410774,,
Jordan,JOR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.42214584,51.66931534,50.45731735,49.77238083,46.43835449,45.3855896,43.72093201,40.01985931,38.09523773,29.06036186,28.78017807,28.80562019,29.4419136,32.11637115,29.63944817,45.65897369,47.2780304,45.89821243,46.67874908,45.76609802,45.58629608,,
Japan,JPN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56947136,19.035923,19.24702263,20.03618813,19.72579765,18.83203888,19.67846489,18.75071526,18.82938004,18.70581627,18.07275391,16.25937653,16.06931305,15.73908806,15.88214016,15.91701508,15.96279049,15.78530884,16.22905159,16.11786079,15.75696373,,
Kazakhstan,KAZ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.05228424,43.35438156,46.52374649,45.13945007,41.59086609,34.96822357,31.71055222,33.56391144,25.32134438,23.78025627,31.54310989,28.69092178,31.69789886,30.45618629,28.16509438,36.77289581,40.20116425,37.81248474,39.00835419,40.06171799,33.84054565,,
Kenya,KEN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.57394791,57.68074036,55.49164963,55.61623764,54.17926025,54.7905426,46.7309761,45.46989059,44.17657089,42.96787643,42.23286819,42.81203079,43.28137207,43.66941833,42.57376862,41.69890594,40.98427582,35.97360229,34.73561478,35.51103973,34.703228,,
Kyrgyz Republic,KGZ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.64644623,53.16455841,51.66136932,51.07936859,46.596138,42.56970215,39.18014526,42.91151428,48.67649078,38.58998489,43.09150314,43.54013824,43.24369431,46.41520691,56.3242569,54.56787872,57.22208405,56.40579224,46.66029739,46.25527954,45.9932518,,
Cambodia,KHM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.07807159,75.90893555,72.66835785,67.86258698,64.4181366,67.7252121,64.55671692,49.90394211,68.20851898,67.69052124,66.35611725,71.83302307,61.24113464,61.29592896,58.78768539,57.93455887,59.24325943,64.29042816,66.61172485,69.18743134,65.61847687,,
Kiribati,KIR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31963873,2.19920611,2.40322924,2.54410148,2.13447714,2.60635948,2.27698946,2.26192069,2.36794567,2.44441342,3.41483021,3.72453308,4.01514339,3.36893678,3.27422142,4.06895733,3.79483843,3.10770845,2.67171788,2.91084337,2.83662152,,
St. Kitts and Nevis,KNA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0779953,56.34654999,56.65087891,55.87848282,50.89441299,52.94103622,55.2205658,56.36955261,62.73704529,60.33301926,60.92030716,61.27672577,60.83057404,61.70815659,59.081707,62.16568375,59.86154556,58.42834854,54.04255676,50.74450684,48.83013535,,
"Korea, Rep.",KOR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.67245483,44.06429291,43.49354935,43.98643494,43.28048706,42.95067596,40.99736404,41.05598068,42.75719833,40.82155609,40.6520195,41.43556595,42.33361435,42.16247177,42.6753273,42.64443588,42.47814941,42.0864296,41.54320526,40.47150421,38.98679352,36.92398071,
Kuwait,KWT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.45528793,21.11251259,23.19672966,23.1064167,23.73571014,23.78947449,23.47505379,23.57626534,21.90767288,18.41665268,15.79921436,15.52701092,16.53852272,16.03164101,15.41117477,15.14077473,14.68379211,14.29076099,11.77059174,11.85188198,10.09883595,,
Latin America & Caribbean (excluding high income),LAC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.14202683,52.607771,53.33001719,53.74235638,52.8197596,54.09839875,53.30400946,52.64583067,51.29075362,49.71042505,48.88598418,48.38338103,48.42914945,47.25803348,47.3053443,46.06892218,47.66142663,48.3456104,48.85272645,49.01437406,44.90336672,,
Lao PDR,LAO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.33134079,48.49234772,56.80447006,61.6233139,55.2049675,52.61208344,50.24878311,58.36778641,59.47414398,47.29646301,62.55182648,53.52558899,51.94340897,51.30714417,53.46399307,47.82938004,49.47957993,48.14106369,48.85312653,41.85754776,41.78775406,,
Lebanon,LBN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.08467865,67.07549286,66.8582077,65.63134766,62.02132416,61.11148834,58.10147476,57.84572601,59.56251526,60.01142883,58.91976547,55.5687027,55.99892426,54.81840897,51.63057709,51.95495224,51.0806427,51.0350914,52.73181152,54.20957947,66.07397461,,
